0;16\463 2 NONE,16\265 27 NONE,16\264 2 NONE,16\274 2 NONE,16\143 10 NONE,16\306 3 NONE,16\277 1 NONE,16\270 2 NONE,16\309 45 NONE,16\272 2 NONE,16\145 3 NONE,16\305 3 NONE,16\148 10 NONE,16\307 2 NONE,16\301 2 NONE,16\303 1 NONE,16\384 45 NONE,16\385 1 NONE,16\474 3 NONE,16\310 3 NONE,16\380 26 NONE,16\381 3 NONE,16\470 8 NONE,16\383 44 NONE,16\388 2 NONE,16\389 2 NONE,16\478 5 NONE,16\26 2 NONE,16\20 2 NONE,16\21 10 NONE,16\23 2 NONE,16\358 2 NONE,16\28 2 NONE,16\29 45 NONE,16\371 2 NONE,16\444 1 NONE,16\428 1 NONE,16\435 2 NONE,16\467 1 NONE,16\263 2 NONE,16\262 3 NONE,16\260 2 NONE,16\155 45 NONE,16\154 3 NONE,16\157 16 NONE,16\156 1 NONE,16\312 2 NONE,16\268 5 NONE,16\314 1 NONE,16\392 3 NONE,16\391 45 NONE,16\390 1 NONE,16\396 2 NONE,16\395 3 NONE,16\462 3 NONE,16\5 103 NONE,16\7 2 NONE,16\1 2 NONE,16\97 329 NONE,16\3 4 NONE,16\2 2 NONE,16\86 1 NONE,16\53 2 NONE,16\55 1 NONE,16\56 2 NONE,16\59 2 NONE,16\58 2 NONE,16\90 3 NONE,16\116 45 NONE,16\164 2 NONE,16\297 1 title,16\166 1 NONE,16\167 2 NONE,16\292 1 NONE,16\161 45 NONE,16\162 1 NONE,16\163 7 NONE,16\451 2 NONE,16\215 2 NONE,16\212 2 NONE,16\213 3 NONE,16\210 12 NONE,16\369 1 NONE,16\366 45 NONE,16\459 4 NONE,16\365 2 NONE,16\362 2 NONE,16\360 3 NONE,16\219 2 NONE,16\89 1 NONE,16\46 3 NONE,16\44 2 NONE,16\49 2 NONE,16\476 1 NONE,16\433 2 NONE,16\477 2 NONE,16\475 45 NONE,16\289 3 NONE,16\173 3 NONE,16\287 79 NONE,16\286 2 NONE,16\177 19 NONE,16\280 19 NONE,16\207 33 NONE,16\379 2 NONE,16\236 1 NONE,16\449 10 NONE,16\202 1 NONE,16\375 2 NONE,16\374 1 NONE,16\377 10 NONE,16\237 2 NONE,16\209 1 NONE,16\370 3 NONE,16\373 45 NONE,16\107 26 NONE,16\77 26 NONE,16\76 2 NONE,16\422 2 NONE,16\94 2 NONE,16\342 2 NONE,16\71 45 NONE,16\70 2 NONE,16\19 1 NONE,16\83 2 NONE,16\436 3 NONE,16\336 2 NONE,16\11 29 NONE,16\12 10 NONE,16\285 37 NONE,16\453 2 NONE,16\96 1 NONE,16\91 2 NONE,16\346 2 NONE,16\347 79 NONE,16\99 2 NONE,16\98 3 NONE,16\349 3 NONE,16\233 3 NONE,16\80 2 NONE,16\235 2 NONE,16\108 2 NONE,16\109 3 NONE,16\106 45 NONE,16\239 1 NONE,16\104 1 NONE,16\105 45 NONE,16\102 1 NONE,16\345 2 NONE,16\100 1 NONE,16\101 2 NONE,16\68 2 NONE,16\419 1 NONE,16\185 2 NONE,16\183 3 NONE,16\180 3 NONE,16\61 2 NONE,16\63 10 NONE,16\64 2 NONE,16\67 2 NONE,16\81 1 NONE,16\497 3 NONE,16\88 26 NONE,16\295 8 NONE,16\491 2 NONE,16\357 3 NONE,16\87 2 NONE,16\355 2 NONE,16\354 3 NONE,16\353 2 NONE,16\352 2 NONE,16\351 2 NONE,16\350 2 NONE,16\359 3 NONE,16\200 21 NONE,16\429 45 NONE,16\414 4 NONE,16\119 2 NONE,16\229 2 NONE,16\228 3 NONE,16\227 2 NONE,16\225 45 NONE,16\224 3 NONE,16\111 1 NONE,16\222 2 NONE,16\113 2 NONE,16\195 2 NONE,16\194 1 NONE,16\197 3 NONE,16\191 2 NONE,16\190 2 NONE,16\193 2 NONE,16\446 30 NONE,16\198 3 NONE,16\39 20 NONE,16\38 2 NONE,16\499 3 NONE,16\32 2 NONE,16\31 3 NONE,16\30 3 NONE,16\490 2 NONE,16\36 2 NONE,16\35 3 NONE,16\322 2 NONE,16\323 2 NONE,16\410 2 NONE,16\324 41 NONE,16\328 3 NONE,16\329 27 NONE,16\418 2 NONE,16\294 45 NONE,16\128 2 NONE,16\129 45 NONE,16\259 45 NONE,16\437 2 NONE,16\252 3 NONE,16\121 3 NONE,16\122 1 NONE,16\257 2 NONE,16\126 4 NONE,16\127 1 NONE,16\466 2 NONE,16\482 2 NONE,16\481 2 NONE,16\78 38 NONE,16\487 2 NONE,16\486 2 NONE,16\331 26 NONE,16\136 4 NONE,16\401 10 NONE,16\400 2 NONE,16\406 2 NONE,16\405 2 NONE,16\130 2 NONE,16\338 1 NONE,16\409 3 NONE,16\139 3 NONE,16\455 26 NONE,16\249 2 NONE,16\248 3 NONE,16\74 2 NONE,16\471 2 NONE,16\241 2 NONE,16\243 2 NONE,16\242 2 NONE,16\245 2 NONE,16\8 2 NONE,16\458 2 NONE,16\82 2 NONE,16\460 3 NONE
07;16\38 2 NONE,16\499 6 NONE,16\30 6 NONE,16\490 2 NONE,16\491 2 NONE,16\12 1 NONE,16\159 1 NONE,16\320 1 NONE,16\410 2 NONE,16\90 6 NONE,16\272 2 NONE,16\145 6 NONE,16\305 6 NONE,16\306 7 NONE,16\295 6 NONE,16\463 2 NONE,16\258 8 NONE,16\233 1 NONE,16\80 2 NONE,16\357 6 NONE,16\342 2 NONE,16\436 7 NONE,16\345 2 NONE,16\346 2 NONE,16\435 2 NONE,16\307 2 NONE,16\43 9 NONE,16\26 2 NONE,16\27 1 NONE,16\44 2 NONE,16\89 1 NONE,16\64 2 NONE,16\389 2 NONE,16\497 6 NONE,16\248 6 NONE,16\474 6 NONE,16\486 2 NONE,16\263 2 NONE,16\262 6 NONE,16\401 1 NONE,16\354 6 NONE,16\267 2 NONE,16\154 1 NONE,16\351 2 NONE,16\173 6 NONE,16\177 1 NONE,16\359 6 NONE,16\358 2 NONE,16\393 10 NONE,16\204 2 title,16\466 2 NONE,16\461 1 NONE,16\460 1 NONE,16\395 1 NONE,16\202 2 NONE,16\241 2 NONE,16\471 2 NONE,16\97 1 NONE,16\195 2 NONE,16\375 2 NONE,16\193 2 NONE,16\78 1 NONE,16\91 2 NONE,16\74 2 NONE,16\83 2 NONE
0700;16\232 1 NONE,16\200 1 NONE,16\236 1 NONE,16\394 1 NONE
071;16\412 1 NONE
071731;16\2 1 NONE
072;16\412 1 NONE
07em;16\309 1 NONE,16\294 1 NONE,16\329 1 NONE,16\161 1 NONE,16\384 1 NONE,16\129 1 NONE,16\259 1 NONE,16\455 1 NONE,16\106 1 NONE,16\107 1 NONE,16\105 1 NONE,16\29 1 NONE,16\391 1 NONE,16\331 1 NONE,16\475 1 NONE,16\155 1 NONE,16\265 1 NONE,16\285 1 NONE,16\88 1 NONE,16\429 1 NONE,16\207 1 NONE,16\225 1 NONE,16\116 1 NONE,16\373 1 NONE,16\366 1 NONE,16\77 1 NONE,16\71 1 NONE
07r_04u1d4_;16\11 1 NONE
08;16\38 2 NONE,16\498 2 NONE,16\412 2 NONE,16\354 16 NONE,16\30 15 NONE,16\490 2 NONE,16\10 1 NONE,16\389 2 NONE,16\285 5 NONE,16\97 1 NONE,16\474 16 NONE,16\410 2 NONE,16\90 15 NONE,16\272 2 NONE,16\145 16 NONE,16\491 2 NONE,16\305 15 NONE,16\306 15 NONE,16\295 1 NONE,16\499 15 NONE,16\385 15 NONE,16\258 5 NONE,16\307 2 NONE,16\212 1 NONE,16\210 18 NONE,16\43 2 NONE,16\471 2 NONE,16\104 1 NONE,16\436 15 NONE,16\345 2 NONE,16\346 2 NONE,16\435 2 NONE,16\357 15 NONE,16\25 1 NONE,16\26 2 NONE,16\44 2 NONE,16\96 6 NONE,16\64 2 NONE,16\497 15 NONE,16\79 2 NONE,16\392 2 NONE,16\452 3 NONE,16\486 2 NONE,16\263 2 NONE,16\262 15 NONE,16\401 1 NONE,16\318 1 NONE,16\267 2 NONE,16\288 1 NONE,16\351 2 NONE,16\173 15 NONE,16\421 3 NONE,16\359 16 NONE,16\358 2 NONE,16\393 20 NONE,16\248 15 NONE,16\466 2 NONE,16\460 1 NONE,16\463 2 NONE,16\241 2 NONE,16\444 10 NONE,16\443 3 NONE,16\80 2 NONE,16\246 13 NONE,16\195 2 NONE,16\375 2 NONE,16\196 1 NONE,16\193 2 NONE,16\91 2 NONE,16\74 2 NONE,16\342 2 NONE,16\83 2 NONE
0800;16\287 1 NONE,16\200 2 NONE,16\347 1 NONE
0841;16\412 1 NONE
0849;16\412 1 NONE
08544;16\412 2 NONE
08_solvinglinearhomogeneousrecurrencerelations;16\37 2 title
08bad2145add;16\210 1 NONE
09;16\351 3 NONE,16\146 1 NONE,16\309 1 NONE,16\272 3 NONE,16\145 9 NONE,16\305 9 NONE,16\306 9 NONE,16\307 3 NONE,16\384 1 NONE,16\385 2 NONE,16\474 9 NONE,16\475 1 NONE,16\471 3 NONE,16\389 3 NONE,16\26 3 NONE,16\29 1 NONE,16\465 1 NONE,16\263 3 NONE,16\262 9 NONE,16\318 1 NONE,16\155 1 NONE,16\393 2 NONE,16\392 1 NONE,16\391 1 NONE,16\466 3 NONE,16\461 3 NONE,16\463 3 NONE,16\7 2 NONE,16\1 2 NONE,16\51 2 NONE,16\270 2 NONE,16\294 1 NONE,16\161 1 NONE,16\366 1 NONE,16\360 1 NONE,16\43 5 NONE,16\44 3 NONE,16\288 3 NONE,16\173 9 NONE,16\379 2 NONE,16\378 1 NONE,16\375 3 NONE,16\373 1 NONE,16\74 3 NONE,16\342 3 NONE,16\71 1 NONE,16\97 6 NONE,16\96 8 NONE,16\91 3 NONE,16\90 10 NONE,16\237 2 NONE,16\106 1 NONE,16\104 1 NONE,16\105 1 NONE,16\436 9 NONE,16\345 3 NONE,16\346 3 NONE,16\435 3 NONE,16\64 3 NONE,16\497 10 NONE,16\357 9 NONE,16\354 9 NONE,16\83 3 NONE,16\80 3 NONE,16\359 9 NONE,16\358 3 NONE,16\429 1 NONE,16\115 2 NONE,16\225 1 NONE,16\116 1 NONE,16\195 3 NONE,16\193 3 NONE,16\38 3 NONE,16\499 9 NONE,16\30 9 NONE,16\490 3 NONE,16\491 3 NONE,16\320 3 NONE,16\200 1 NONE,16\410 3 NONE,16\412 3 NONE,16\129 1 NONE,16\258 3 NONE,16\259 1 NONE,16\121 1 NONE,16\486 3 NONE,16\409 1 NONE,16\248 9 NONE,16\241 3 NONE,16\267 2 NONE
0925;16\412 2 NONE
0984;16\412 1 NONE
09znp8fk7n9;16\11 1 NONE
0_16;16\187 1 NONE
0_delay;16\97 1 NONE,16\11 1 NONE
0_timeout;16\97 1 NONE,16\11 1 NONE
0a6bfac8fce0;16\210 1 NONE
0b;16\467 1 NONE
0b2;16\104 1 NONE
0beta1;16\459 1 NONE,16\430 1 NONE,16\315 1 NONE
0c55czxq2_6;16\97 1 NONE
0e2kwmqa9wvsgp0khtttfonj;16\11 1 NONE
0ea0d7;16\384 10 NONE,16\129 10 NONE,16\207 10 NONE,16\105 10 NONE,16\106 10 NONE,16\429 10 NONE,16\225 10 NONE,16\116 10 NONE,16\391 10 NONE,16\373 10 NONE,16\29 10 NONE,16\366 10 NONE,16\259 10 NONE,16\155 10 NONE,16\309 10 NONE,16\475 10 NONE,16\294 10 NONE,16\161 10 NONE,16\71 10 NONE
0hlg;16\11 1 NONE
0ilk4cdsjje;16\97 1 NONE
0in;16\446 34 NONE,16\177 11 NONE,16\462 107 NONE
0k;16\114 2 NONE,16\258 1 NONE,16\96 2 NONE,16\146 1 NONE,16\420 2 NONE
0l3d133j1o22;16\97 1 NONE
0losr;16\97 2 NONE
0m;16\258 3 NONE,16\498 1 NONE,16\27 1 NONE,16\267 4 NONE,16\288 1 NONE,16\79 1 NONE,16\300 3 NONE
0mingw;16\393 1 NONE
0oz2j_q_lyj;16\97 1 NONE
0pt;16\446 50 NONE,16\177 10 NONE,16\462 27 NONE
0px;16\63 3 NONE,16\201 2 NONE,16\470 1 NONE,16\449 3 NONE,16\12 3 NONE,16\143 3 NONE,16\401 3 NONE,16\21 3 NONE,16\157 3 NONE,16\78 3 NONE,16\380 59 NONE,16\295 1 NONE
0qz;16\97 2 NONE,16\11 2 NONE
0re;16\97 2 NONE
0s3a163b1v;16\97 1 NONE
0swf;16\97 3 NONE
0sx;16\97 2 NONE
0uuyewcbsc9;16\97 1 NONE
0vw;16\157 1 NONE
0x3f2498;16\344 1 NONE
0x5ij;16\97 7 NONE
0x642498;16\344 1 NONE
0x6424b8;16\344 1 NONE
0x742498;16\344 1 NONE
0x7424c8;16\344 1 NONE
0xsic;16\97 2 NONE
0ynlafygl8z;16\97 1 NONE
0zoj9;16\97 4 NONE,16\11 3 NONE
0zss0;16\11 8 NONE
1;16\306 16 NONE,16\265 10 NONE,16\264 1 NONE,16\257 1 NONE,16\274 1 NONE,16\143 3 NONE,16\276 5 NONE,16\141 27 NONE,16\270 2 NONE,16\147 1 NONE,16\272 4 NONE,16\145 14 NONE,16\305 14 NONE,16\148 7 NONE,16\307 4 NONE,16\301 1 NONE,16\384 27 NONE,16\385 1 NONE,16\386 2 NONE,16\310 1 NONE,16\380 4 NONE,16\381 1 NONE,16\383 13 NONE,16\388 1 NONE,16\389 4 NONE,16\432 1 NONE,16\26 4 NONE,16\27 4 NONE,16\20 1 NONE,16\21 3 NONE,16\22 1 NONE,16\23 1 NONE,16\462 57 NONE,16\28 1 NONE,16\29 27 NONE,16\371 1 NONE,16\82 1 NONE,16\435 4 NONE,16\467 8 meta-title,16\263 4 NONE,16\262 14 NONE,16\153 1 NONE,16\260 1 NONE,16\155 27 NONE,16\154 3 NONE,16\157 8 NONE,16\156 1 NONE,16\159 1 NONE,16\312 1 NONE,16\268 32 NONE,16\317 5 NONE,16\316 2 NONE,16\460 3 NONE,16\393 3 NONE,16\464 3 NONE,16\391 27 NONE,16\466 4 NONE,16\397 1 NONE,16\396 1 NONE,16\395 2 NONE,16\275 2 NONE,16\7 2 NONE,16\398 3 NONE,16\1 2 NONE,16\3 2 NONE,16\2 59 NONE,16\51 1 NONE,16\421 2 NONE,16\53 1 NONE,16\277 1 NONE,16\55 3 NONE,16\54 1 NONE,16\57 4 NONE,16\56 1 NONE,16\59 1 NONE,16\308 2 NONE,16\423 1 NONE,16\309 27 NONE,16\224 1 NONE,16\447 2 NONE,16\469 4 NONE,16\427 1 NONE,16\299 3 NONE,16\164 2 NONE,16\166 1 NONE,16\167 1 NONE,16\160 3 NONE,16\161 27 NONE,16\162 2 NONE,16\163 2 NONE,16\451 1 NONE,16\453 1 NONE,16\212 1 NONE,16\213 1 NONE,16\210 4 NONE,16\369 3 NONE,16\366 27 NONE,16\459 1 NONE,16\365 1 NONE,16\362 1 NONE,16\360 7 NONE,16\42 3 NONE,16\43 2 NONE,16\41 2 NONE,16\46 14 NONE,16\44 4 NONE,16\48 2 NONE,16\6 1 NONE,16\476 2 NONE,16\433 4 NONE,16\477 1 NONE,16\474 14 NONE,16\80 4 NONE,16\475 27 NONE,16\289 1 NONE,16\288 2 NONE,16\173 14 NONE,16\287 15 NONE,16\286 1 NONE,16\177 52 NONE,16\280 3 NONE,16\175 4 NONE,16\174 2 NONE,16\205 3 NONE,16\204 1 NONE,16\207 21 NONE,16\379 2 NONE,16\200 12 NONE,16\203 2 NONE,16\448 1 NONE,16\375 4 NONE,16\374 4 NONE,16\237 2 NONE,16\209 1 NONE,16\208 1 NONE,16\373 27 NONE,16\440 1 NONE,16\238 2 NONE,16\79 2 NONE,16\239 1 NONE,16\77 7 NONE,16\76 1 NONE,16\75 2 NONE,16\422 1 NONE,16\73 2 NONE,16\342 4 NONE,16\71 27 NONE,16\406 1 NONE,16\343 4 NONE,16\19 2 NONE,16\337 6 NONE,16\344 3 NONE,16\17 1 NONE,16\11 390 NONE,16\39 38 NONE,16\12 3 NONE,16\95 8 NONE,16\285 19 NONE,16\97 665 NONE,16\96 8 NONE,16\91 4 NONE,16\478 2 NONE,16\68 9 NONE,16\50 1 NONE,16\347 15 NONE,16\99 1 NONE,16\98 1 NONE,16\499 14 NONE,16\230 1 NONE,16\349 1 NONE,16\232 1 NONE,16\233 1 NONE,16\405 1 NONE,16\235 1 NONE,16\108 1 NONE,16\109 1 NONE,16\106 27 NONE,16\107 7 NONE,16\104 7 NONE,16\105 27 NONE,16\102 1 NONE,16\345 4 NONE,16\346 4 NONE,16\101 1 NONE,16\401 4 NONE,16\187 1 NONE,16\185 1 NONE,16\183 9 NONE,16\180 1 NONE,16\60 2 NONE,16\61 1 NONE,16\86 5 NONE,16\63 3 NONE,16\64 4 NONE,16\188 1 NONE,16\67 1 NONE,16\81 2 NONE,16\463 4 NONE,16\88 7 NONE,16\295 1 NONE,16\36 1 NONE,16\357 14 NONE,16\87 1 NONE,16\355 1 NONE,16\354 14 NONE,16\353 1 NONE,16\352 1 NONE,16\351 4 NONE,16\350 1 NONE,16\497 14 NONE,16\359 14 NONE,16\358 4 NONE,16\429 27 NONE,16\428 1 NONE,16\119 1 NONE,16\449 3 NONE,16\229 1 NONE,16\228 14 NONE,16\227 1 NONE,16\114 26 NONE,16\225 27 NONE,16\116 27 NONE,16\111 1 NONE,16\222 1 NONE,16\113 1 NONE,16\112 3 NONE,16\195 4 NONE,16\194 2 NONE,16\197 1 NONE,16\426 1 NONE,16\191 1 NONE,16\190 1 NONE,16\193 4 NONE,16\446 66 NONE,16\198 14 NONE,16\411 2 NONE,16\292 2 NONE,16\38 4 NONE,16\498 2 NONE,16\412 54 NONE,16\436 14 NONE,16\33 2 NONE,16\32 2 NONE,16\31 1 NONE,16\30 14 NONE,16\490 4 NONE,16\341 1 NONE,16\35 2 NONE,16\370 1 NONE,16\414 6 NONE,16\415 1 NONE,16\417 5 NONE,16\410 5 NONE,16\327 1 NONE,16\324 23 NONE,16\413 2 meta-title,16\491 4 NONE,16\328 1 NONE,16\329 8 NONE,16\418 1 NONE,16\294 27 NONE,16\129 27 NONE,16\258 1 NONE,16\259 27 NONE,16\437 1 NONE,16\252 1 NONE,16\121 7 NONE,16\122 1 NONE,16\256 6 NONE,16\125 4 NONE,16\254 1 NONE,16\419 1 NONE,16\94 1 NONE,16\482 1 NONE,16\481 1 NONE,16\78 43 NONE,16\487 1 NONE,16\486 4 NONE,16\331 11 NONE,16\136 13 NONE,16\135 1 NONE,16\400 3 NONE,16\132 3 NONE,16\131 2 NONE,16\404 6 NONE,16\338 2 NONE,16\409 7 NONE,16\89 5 NONE,16\139 1 NONE,16\455 7 NONE,16\249 1 NONE,16\248 14 NONE,16\74 4 NONE,16\471 4 NONE,16\368 2 meta-title,16\241 4 NONE,16\240 5 NONE,16\243 1 NONE,16\242 1 NONE,16\245 1 NONE,16\261 1 NONE,16\246 5 NONE,16\431 2 NONE,16\458 6 NONE,16\443 1 NONE,16\267 18 NONE,16\90 14 NONE,16\83 4 NONE
10;16\80 1 NONE,16\142 1 NONE,16\275 2 NONE,16\141 1 NONE,16\146 28 NONE,16\309 2 NONE,16\272 1 NONE,16\145 11 NONE,16\305 12 NONE,16\306 11 NONE,16\307 1 NONE,16\300 2 NONE,16\384 2 NONE,16\385 8 NONE,16\474 11 NONE,16\475 2 NONE,16\380 2 NONE,16\383 1 NONE,16\389 1 NONE,16\25 1 NONE,16\26 1 NONE,16\27 3 NONE,16\29 2 NONE,16\464 1 NONE,16\263 1 NONE,16\262 11 NONE,16\261 1 NONE,16\155 2 NONE,16\313 1 NONE,16\269 1 NONE,16\268 8 NONE,16\316 1 NONE,16\392 1 NONE,16\391 2 NONE,16\466 1 NONE,16\463 1 NONE,16\462 33 NONE,16\2 8 NONE,16\57 2 NONE,16\308 2 NONE,16\225 2 NONE,16\294 2 NONE,16\295 4 NONE,16\148 1 NONE,16\366 2 NONE,16\471 1 NONE,16\360 6 NONE,16\43 6 NONE,16\44 1 NONE,16\288 7 NONE,16\285 5 NONE,16\287 7 NONE,16\177 9 NONE,16\175 1 NONE,16\207 2 NONE,16\200 1 NONE,16\203 8 meta-title,16\375 1 NONE,16\446 44 NONE,16\444 16 NONE,16\401 2 NONE,16\373 2 NONE,16\432 10 NONE,16\107 2 NONE,16\77 1 NONE,16\74 1 NONE,16\342 1 NONE,16\71 2 NONE,16\105 2 NONE,16\436 11 NONE,16\11 9 NONE,16\10 1 NONE,16\95 1 NONE,16\173 11 NONE,16\97 42 NONE,16\96 7 NONE,16\91 1 NONE,16\90 11 NONE,16\435 1 NONE,16\499 11 NONE,16\106 2 NONE,16\341 1 NONE,16\104 1 NONE,16\343 3 NONE,16\344 1 NONE,16\345 1 NONE,16\346 1 NONE,16\347 7 NONE,16\183 1 NONE,16\63 1 NONE,16\64 1 NONE,16\188 1 NONE,16\67 2 NONE,16\497 11 NONE,16\357 12 NONE,16\354 11 NONE,16\83 1 NONE,16\351 1 NONE,16\359 11 NONE,16\358 1 NONE,16\429 2 NONE,16\114 1 NONE,16\117 2 NONE,16\116 2 NONE,16\426 1 NONE,16\195 1 NONE,16\447 1 NONE,16\196 8 NONE,16\193 1 NONE,16\192 1 NONE,16\199 1 NONE,16\411 2 NONE,16\39 8 NONE,16\38 1 NONE,16\412 34 NONE,16\32 2 NONE,16\30 12 NONE,16\490 1 NONE,16\491 1 NONE,16\320 2 NONE,16\417 1 NONE,16\410 1 NONE,16\327 2 NONE,16\324 1 NONE,16\129 2 NONE,16\258 7 NONE,16\259 2 NONE,16\121 6 NONE,16\256 3 NONE,16\161 2 NONE,16\78 11 NONE,16\486 1 NONE,16\136 1 NONE,16\333 2 NONE,16\400 3 NONE,16\132 1 NONE,16\404 1 NONE,16\409 6 NONE,16\248 11 NONE,16\241 1 NONE,16\240 1 NONE,16\431 1 NONE,16\458 4 NONE,16\267 4 NONE
100;16\142 1 NONE,16\309 1 NONE,16\301 2 NONE,16\302 2 NONE,16\384 1 NONE,16\477 2 NONE,16\386 1 NONE,16\475 1 NONE,16\388 2 NONE,16\20 2 NONE,16\23 2 NONE,16\28 2 NONE,16\29 1 NONE,16\260 2 NONE,16\155 1 NONE,16\157 6 NONE,16\264 2 NONE,16\312 2 NONE,16\268 2 NONE,16\274 2 NONE,16\391 1 NONE,16\396 2 NONE,16\53 2 NONE,16\56 2 NONE,16\59 2 NONE,16\225 1 NONE,16\422 2 NONE,16\294 1 NONE,16\167 2 NONE,16\161 1 NONE,16\163 1 NONE,16\451 2 NONE,16\453 2 NONE,16\456 1 NONE,16\458 2 NONE,16\365 2 NONE,16\362 2 NONE,16\46 4 NONE,16\286 2 NONE,16\206 1 NONE,16\371 2 NONE,16\373 1 NONE,16\340 1 NONE,16\76 2 NONE,16\71 1 NONE,16\132 1 NONE,16\343 1 NONE,16\11 8 NONE,16\94 2 NONE,16\97 12 NONE,16\99 2 NONE,16\235 2 NONE,16\108 2 NONE,16\106 1 NONE,16\107 1 NONE,16\105 1 NONE,16\437 2 NONE,16\100 1 NONE,16\101 2 NONE,16\185 2 NONE,16\183 1 NONE,16\61 2 NONE,16\67 2 NONE,16\87 2 NONE,16\355 2 NONE,16\353 2 NONE,16\352 2 NONE,16\350 2 NONE,16\429 1 NONE,16\119 2 NONE,16\229 2 NONE,16\228 4 NONE,16\227 2 NONE,16\431 1 NONE,16\423 1 NONE,16\116 1 NONE,16\222 2 NONE,16\113 2 NONE,16\191 2 NONE,16\190 2 NONE,16\198 4 NONE,16\36 2 NONE,16\417 1 NONE,16\410 2 NONE,16\327 1 NONE,16\418 2 NONE,16\129 1 NONE,16\259 1 NONE,16\257 2 NONE,16\254 1 NONE,16\482 2 NONE,16\481 2 NONE,16\487 2 NONE,16\400 2 NONE,16\406 2 NONE,16\405 2 NONE,16\404 1 NONE,16\249 2 NONE,16\243 2 NONE,16\242 2 NONE,16\245 2 NONE,16\366 1 NONE,16\82 2 NONE
1000;16\32 1 NONE,16\11 6 NONE,16\97 9 NONE,16\309 1 NONE,16\294 1 NONE,16\161 1 NONE,16\302 1 NONE,16\163 1 NONE,16\384 1 NONE,16\129 1 NONE,16\386 1 NONE,16\259 1 NONE,16\106 1 NONE,16\105 1 NONE,16\347 9 NONE,16\29 1 NONE,16\475 1 NONE,16\155 1 NONE,16\287 9 NONE,16\268 1 NONE,16\429 1 NONE,16\391 1 NONE,16\200 9 NONE,16\225 1 NONE,16\116 1 NONE,16\373 1 NONE,16\366 1 NONE,16\71 1 NONE
10000;16\97 2 NONE,16\11 1 NONE
100000;16\97 1 NONE,16\11 1 NONE
10000000;16\97 1 NONE
100001581167507;16\97 2 NONE
1000px;16\157 1 NONE
1001;16\386 1 NONE
1002;16\412 1 NONE
10027;16\412 7 NONE
1002995439799798;16\97 1 NONE
10053;16\295 1 NONE
1006;16\412 6 NONE
10061;16\412 1 NONE
1007;16\412 1 NONE
1007912;16\412 1 NONE
1007960;16\412 1 NONE
100px;16\157 2 NONE
100x300;16\379 1 NONE,16\270 1 NONE
101;16\431 1 NONE,16\5 1 NONE,16\343 1 NONE,16\417 1 NONE,16\132 1 NONE,16\412 1 NONE,16\404 1 NONE,16\327 1 NONE
10150104180706909;16\97 12 NONE
10150639586821909;16\97 1 NONE
10153542753131909;16\97 1 NONE
10154306054296909;16\97 1 NONE
10154351203306909;16\97 12 NONE
10154400670721909;16\97 13 NONE
10154400735381909;16\97 12 NONE
10154402706541909;16\97 12 NONE
10154405496271909;16\97 12 NONE
10154405536111909;16\97 12 NONE
10154408044221909;16\97 17 NONE
10154408044221909_10154408134841909;16\97 3 NONE
10154408044221909_10154408608361909;16\97 3 NONE
10154408134841909;16\97 4 NONE
10154408189546909;16\97 12 NONE
10154408253796909;16\97 12 NONE
10154408309281909;16\97 15 NONE
10154408309281909_10154417080256909;16\97 3 NONE
10154408608361909;16\97 4 NONE
10154417080256909;16\97 4 NONE
10154418240121909;16\97 13 NONE
10154420875651909;16\97 15 NONE
10155119306600995;16\97 2 NONE
1016;16\412 11 NONE
101963;16\2 1 NONE
102;16\431 1 NONE,16\5 3 NONE,16\343 1 NONE,16\417 1 NONE,16\132 1 NONE,16\412 1 NONE,16\404 1 NONE,16\327 1 NONE
1024;16\166 1 NONE
1024px;16\384 2 NONE,16\129 2 NONE,16\207 2 NONE,16\105 2 NONE,16\106 2 NONE,16\429 2 NONE,16\225 2 NONE,16\116 2 NONE,16\391 2 NONE,16\373 2 NONE,16\29 2 NONE,16\366 2 NONE,16\259 2 NONE,16\155 2 NONE,16\309 2 NONE,16\475 2 NONE,16\285 2 NONE,16\294 2 NONE,16\161 2 NONE,16\71 2 NONE
1024x576;16\97 1 NONE
1025;16\446 1 NONE
1025px;16\384 1 NONE,16\129 1 NONE,16\207 1 NONE,16\105 1 NONE,16\106 1 NONE,16\429 1 NONE,16\225 1 NONE,16\116 1 NONE,16\391 1 NONE,16\373 1 NONE,16\29 1 NONE,16\366 1 NONE,16\259 1 NONE,16\155 1 NONE,16\309 1 NONE,16\475 1 NONE,16\285 1 NONE,16\294 1 NONE,16\161 1 NONE,16\71 1 NONE
1026;16\446 2 NONE,16\177 1 NONE
103;16\431 1 NONE,16\499 1 NONE,16\30 1 NONE,16\417 1 NONE,16\327 1 NONE,16\145 1 NONE,16\305 1 NONE,16\306 1 NONE,16\474 1 NONE,16\343 1 NONE,16\436 1 NONE,16\497 1 NONE,16\357 1 NONE,16\262 1 NONE,16\354 1 NONE,16\132 1 NONE,16\404 1 NONE,16\173 1 NONE,16\359 1 NONE,16\248 1 NONE,16\461 2 title,16\5 2 NONE,16\90 1 NONE
1033;16\148 1 NONE,16\412 1 NONE
1035041505;16\97 4 NONE
1038;16\117 2 NONE
103k;16\267 1 NONE
